"","Gene id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ES_Rep1","ES_Rep2","ES_Rep3","MS_Rep1","MS_Rep2","MS_Rep3"
"8860","ENSGALG00000016781",2730.81698279721,0.0518111016454553,0.10005721616356,0.517814742724419,0.604587531176763,0.967539249566133,2406.87307075365,2756.9461942014,2880.22599866915,2661.69432223944,3009.17225019423,2669.9900607254
"8861","ENSGALG00000016967",347.193246707749,-0.106897508971164,0.194662106380829,-0.549143903549642,0.582906697799717,0.967539249566133,354.353964545207,324.72361218025,400.781916637827,413.739889186837,310.74697631089,278.813121385484
"8862","ENSGALG00000017024",308.815900573833,-0.124473342357352,0.236022472093558,-0.527379199333239,0.597930285276301,0.967539249566133,240.79245661974,401.631836117678,324.228067392399,348.82051547368,237.816563503232,299.605964336266
"8863","ENSGALG00000017031",47.0246614721919,-0.19842491733962,0.361275245276907,-0.549234745346398,0.582844362761028,0.967539249566133,52.5747721877162,51.2721492916185,46.832943067791,45.5404561868415,52.8481252229405,33.0795228762439
"8864","ENSGALG00000017035",899.866022374322,0.0512301348775091,0.0994458211778263,0.515156235533526,0.606443848441881,0.967539249566133,820.166446128373,912.216989480045,918.646190945132,915.653853118409,945.981441490635,886.531213083336
"8865","ENSGALG00000017064",2629.90416550328,0.0474886970103122,0.0888304788296202,0.534599133495577,0.592927082941337,0.967539249566133,2372.17372110975,2759.08253375522,2628.0486129195,2691.73164440523,2793.55189928464,2534.83658154532
"8866","ENSGALG00000017085",541.034894963571,-0.0638394918978889,0.123080472825316,-0.518680912028135,0.603983274777783,0.967539249566133,527.850712764671,604.584093730334,526.870609512649,499.007126302625,545.392652300746,542.5041751704
"8867","ENSGALG00000017179",187.978755966241,0.171496188123803,0.333960193143206,0.51352284387458,0.607585635477235,0.967539249566133,215.556565969636,116.43050568305,198.139374517577,230.609118563155,245.215301034444,121.921670029585
"8868","ENSGALG00000017201",683.711761199008,0.0578156914195652,0.112700280299391,0.513003971826656,0.607948542364755,0.967539249566133,689.781011102836,663.333431460314,657.462469990143,669.541600534202,658.487640277839,763.664413828716
"8869","ENSGALG00000017212",2.87625431262658,0.802912277220326,1.49461148395089,0.537204675490577,0.591126242022088,0.967539249566133,4.2059817750173,2.13633955381744,0,2.90683762894733,4.22785001783524,3.78051690014216
"8870","ENSGALG00000017272",501.019847523701,0.182124571356288,0.337359246069227,0.539853504767779,0.589298064813578,0.967539249566133,746.56176506557,279.860481550084,381.868612706604,576.522796407887,657.43067777338,363.874751638683
"8871","ENSGALG00000017316",8.41333448768815,-0.447018999055894,0.873712635456477,-0.511631606222961,0.608908860940155,0.967539249566133,6.30897266252594,7.47718843836103,15.3107698490855,5.81367525789466,4.22785001783524,11.3415507004265
"8872","ENSGALG00000017343",16.563355308925,-0.310345296070779,0.600923814042968,-0.516446991812158,0.60554225243648,0.967539249566133,12.6179453250519,23.4997350919918,18.9133039312233,19.3789175263155,12.6835500535057,12.286679925462
"8873","ENSGALG00000019286",195.542520463743,0.0895508812212552,0.173134768407377,0.517232223458126,0.60499406031992,0.967539249566133,177.702729994481,200.815918058839,190.033672832767,207.354417531576,191.310213307045,206.038171057748
"8874","ENSGALG00000019662",3.37198780101257,-0.64828353237943,1.24276474607901,-0.521646220191551,0.60191667575259,0.967539249566133,5.25747721877162,5.34084888454359,1.80126704106889,1.93789175263155,2.11392500891762,3.78051690014216
"8875","ENSGALG00000019961",1140.28779154154,-0.0492546966625591,0.093389856864762,-0.527409488740141,0.59790925560637,0.967539249566133,1114.58517037958,1227.32707366812,1137.500136435,1059.05784281314,1152.0891298601,1151.16739609329
"8876","ENSGALG00000020415",177.230996462005,-0.123413332622285,0.229343938394308,-0.538114647748403,0.590497900539918,0.967539249566133,228.174511294688,144.202919882677,181.927971147957,164.720798973682,181.797550766915,162.562226706113
"8877","ENSGALG00000021220",16.580215073996,-0.297285012131499,0.55727013196743,-0.533466617135824,0.593710613729065,0.967539249566133,17.8754225438235,17.0907164305395,19.8139374517577,15.5031340210524,16.911400071341,12.286679925462
"8878","ENSGALG00000021473",2552.81215444543,-0.0382440458072822,0.0686832594033059,-0.556817573008794,0.577652076096902,0.967539249566133,2656.07749092342,2578.56184145765,2526.27702509911,2576.42708512365,2435.2416102731,2544.28787379567
"8879","ENSGALG00000021683",2019.81525179639,-0.0473849443862602,0.0882681484711936,-0.536829481607675,0.591385405197778,0.967539249566133,2006.25330668325,2120.31700716381,2032.72985584624,2164.62508768945,1914.15909557491,1880.80715782072
"8880","ENSGALG00000023023",54.5346860302305,0.225452929285786,0.430892824810128,0.523222751237807,0.600819250705852,0.967539249566133,30.4933678688754,41.65862129944,78.3551162864965,64.9193737131571,56.0190127363169,55.7626242770968
"8881","ENSGALG00000023036",26.9207588373086,0.281361933019055,0.506132942427761,0.555905196902319,0.578275665366959,0.967539249566133,18.9269179875778,27.7724141996267,26.1183720954988,18.4099716499998,39.107612664976,31.1892644261728
"8882","ENSGALG00000023193",347.90610318976,-0.0727554649295576,0.140610357814064,-0.517426070601185,0.604858764471678,0.967539249566133,375.383873420294,354.632365933694,340.439470762019,366.261541247364,317.088751337643,333.630616437545
"8883","ENSGALG00000023296",328.271146687746,0.125644535987422,0.228945590288216,0.548796488411286,0.583145120448704,0.967539249566133,413.237709395449,261.701595342636,267.48815559873,325.565814442101,298.063426257384,403.570179090175
"8884","ENSGALG00000023435",255.536428635838,-0.106234107113719,0.203957597434214,-0.520863691522863,0.602461730270932,0.967539249566133,304.933678688754,258.49708601191,231.462814777352,201.540742273682,285.379876203879,251.404373859454
"8885","ENSGALG00000023738",52.2826510584379,-0.236291181558623,0.448880482573745,-0.526401103928156,0.598609548841601,0.967539249566133,63.0897266252594,29.9087537534441,76.5538492454276,43.60256443421,39.107612664976,61.4333996273101
"8886","ENSGALG00000024094",3394.65423934573,0.0402306994042284,0.0733225828174512,0.548680881910412,0.583224468490234,0.967539249566133,3180.77371735683,3426.68864432317,3434.11561379783,3290.54019596838,3459.43827709369,3576.36898753448
"8887","ENSGALG00000025712",165.823461377067,0.110252853294034,0.206083594076222,0.534990928260188,0.592656130334441,0.967539249566133,168.239271000692,160.225466536308,150.405797929252,189.913391757892,143.746900606398,182.409940431859
"8888","ENSGALG00000025809",252.286524806747,-0.0883841751071253,0.170636010668454,-0.517969066206404,0.604479852285848,0.967539249566133,277.594797151142,233.929181143009,268.388789119264,219.950713923681,247.329226043362,266.526441460022
"8889","ENSGALG00000026311",121.533634504077,0.121038817297744,0.237163552638771,0.510360112045128,0.609799196316798,0.967539249566133,128.282444138028,104.680638137054,116.181724148943,134.683476807893,139.519050588563,105.85447320398
"8890","ENSGALG00000026517",1473.76785345895,-0.0583096661313419,0.106089789611197,-0.549625617555071,0.582576184327613,0.967539249566133,1622.45746971292,1355.50744689716,1532.87825194962,1505.74189179472,1331.7727556181,1494.24930478119
"8891","ENSGALG00000026563",14.3639166568332,-0.38825884014272,0.717802643791825,-0.540899150345456,0.588577096579086,0.967539249566133,16.8239271000692,8.54535821526975,23.4164715338955,19.3789175263155,9.51266254012929,8.50616302531986
"8892","ENSGALG00000026716",231.087521418627,0.0880766932723134,0.168211473128312,0.523606931407872,0.600551959497976,0.967539249566133,231.328997625951,209.361276274109,231.462814777352,230.609118563155,221.96212593635,261.800795334844
"8893","ENSGALG00000026816",242.746258693903,0.0878857846897595,0.167317608438083,0.525263213538473,0.599400226339653,0.967539249566133,233.43198851346,231.792841589192,240.469149982696,226.733335057892,281.152026186044,242.898210834134
"8894","ENSGALG00000026958",603.144523179158,0.0660598631713332,0.121652351369538,0.543021671407451,0.58711488139731,0.967539249566133,576.219503177369,622.742979937783,569.200384977768,666.634762905255,623.607877630698,560.461630446075
"8895","ENSGALG00000027050",369.347668917959,0.073623609866825,0.143503003475269,0.513045776630824,0.607919299878759,0.967539249566133,364.86891898275,339.677989056972,374.663544542328,346.882623721048,418.557151765689,371.435785438967
"8896","ENSGALG00000027056",218.700718115307,-0.0979094248609697,0.18682625173291,-0.524066740903964,0.600232120291329,0.967539249566133,201.88712520083,233.929181143009,242.270417023765,236.42279382105,212.449463396221,185.245328106966
"8897","ENSGALG00000027067",10.3455747741289,0.834231540126872,1.57118439614433,0.530957118829633,0.595448494769436,0.967539249566133,5.25747721877162,17.0907164305395,0,16.4720798973682,23.2531750980938,0
"8898","ENSGALG00000027068",2796.96434657745,0.0430230576210921,0.0796662745696617,0.540041038111703,0.589168731385668,0.967539249566133,2732.83665831749,2678.96980048706,2854.10762657365,2937.84389698944,2633.95056111136,2944.07753598571
"8899","ENSGALG00000027240",1362.74232098503,-0.0699084336363292,0.135396812418758,-0.516322595690918,0.605629117247983,0.967539249566133,1618.2514879379,1304.23529760554,1265.39009635089,1505.74189179472,1250.38664277477,1232.44850944634
"8900","ENSGALG00000027389",109.924665801049,0.139236831917486,0.261051563974952,0.533369077730737,0.593778118467753,0.967539249566133,92.5315990503805,124.97586389832,96.3677866971854,99.801425260525,135.291200570728,110.580119329158
"8901","ENSGALG00000027429",4.51647204735625,-0.61713500224301,1.19305131667638,-0.517274482343505,0.604964564523225,0.967539249566133,6.30897266252594,1.06816977690872,9.00633520534443,3.87578350526311,2.11392500891762,4.7256461251777
"8902","ENSGALG00000027658",75.568285655173,-0.162575935497306,0.29891278780674,-0.543890867601215,0.586516573717657,0.967539249566133,74.656176506557,81.1809030450626,83.7589174097032,84.2982912394726,53.9050877273993,75.6103380028432
"8903","ENSGALG00000027864",211.335692939891,-0.0862047137888073,0.162754736649788,-0.529660245614237,0.596347515752908,0.967539249566133,219.762547744654,217.906634489378,215.251411407732,211.230201036839,208.221613378386,195.641749582357
"8904","ENSGALG00000027886",1490.6140730369,-0.0515905176388695,0.0977310345588514,-0.527882651316894,0.59758078659606,0.967539249566133,1478.40259391858,1482.6196503493,1589.61816374329,1502.83505416577,1563.24754409458,1326.9614319499
"8905","ENSGALG00000027983",237.662922711507,-0.0938224474513722,0.179254108611179,-0.523404725159649,0.600692636666073,0.967539249566133,284.955265257422,231.792841589192,219.754579010404,242.236469078944,225.133013449727,222.105367883352
"8906","ENSGALG00000028009",1425.954479269,0.0508061910394149,0.0935852670117467,0.54288663869536,0.587207855975264,0.967539249566133,1453.16670326848,1291.41726028264,1457.22503622473,1373.96525261577,1491.37409379138,1488.57852943097
"8907","ENSGALG00000028023",23.972063736024,0.278103715806213,0.51784742892873,0.537037938725553,0.591241408107648,0.967539249566133,28.3903769813667,21.3633955381744,15.3107698490855,21.3168092789471,33.8228001426819,23.6282306258885
"8908","ENSGALG00000028140",89.973421467756,0.15069667289286,0.272197097364152,0.553630712274842,0.579831602848187,0.967539249566133,88.3256172753632,81.1809030450626,86.4608179713065,86.2361829921041,81.3861128433284,116.250894679371
"8909","ENSGALG00000028155",47.792037085788,-0.24956480097566,0.462843305746011,-0.539199331344787,0.589749321688989,0.967539249566133,60.9867357377508,34.181432861079,60.3424458758077,47.4783479394731,59.1899002496934,24.573359850924
"8910","ENSGALG00000028762",280.81716126578,0.0870902450304553,0.160756816377562,0.541751491432316,0.587989712533194,0.967539249566133,267.079842713598,293.746688649897,256.680553352316,318.783193307891,263.183663610244,285.429025960733
"8911","ENSGALG00000028770",16.5043445824002,-0.425649438487064,0.833510707738812,-0.510670630305142,0.609581709468665,0.967539249566133,17.8754225438235,12.8180373229046,26.1183720954988,16.4720798973682,2.11392500891762,23.6282306258885
"8912","ENSGALG00000028790",121.235624140936,0.129636262338909,0.235897893880294,0.549543958220724,0.582632206248691,0.967539249566133,119.870480587993,112.157826575415,115.281090628409,102.708262889472,138.462088084104,138.933996080224
"8913","ENSGALG00000028809",683.744382729763,-0.0597632234740916,0.108767916575137,-0.549456359521302,0.582692305632329,0.967539249566133,717.119892640449,650.515394137409,725.910617550761,658.883195894728,646.861052728792,703.176143426441
"8914","ENSGALG00000028979",1512.82849707097,0.0423502087286866,0.0777059560042648,0.545005954580397,0.585749422249001,0.967539249566133,1469.99063036854,1508.25572499511,1493.25037704611,1559.03391499209,1574.87413164363,1471.56620338033
"8915","ENSGALG00000028994",101.5577955385,-0.124895413176462,0.230005359660709,-0.543010881836409,0.587122310130407,0.967539249566133,109.35552615045,106.816977690872,101.771587820392,102.708262889472,95.1266254012929,93.5677932785184
"8916","ENSGALG00000029001",969.112004997493,-0.0539179962619818,0.102207330062744,-0.527535512657283,0.597821761911257,0.967539249566133,940.036926716366,1041.465532486,980.789903862008,954.41168817104,885.734578736483,1012.23340001306
"8917","ENSGALG00000029203",7.03284524628787,0.470924877731673,0.866824817462331,0.543275721050912,0.586939978125784,0.967539249566133,5.25747721877162,4.27267910763487,8.10570168480999,10.6584046394735,6.34177502675286,7.56103380028432
"8918","ENSGALG00000029212",5.0509074939436,1.11131561674216,2.1107515073118,0.526502344256292,0.59853922364746,0.967539249566133,0,9.61352799217846,0,0,16.911400071341,3.78051690014216
"8919","ENSGALG00000029369",216.988308115427,0.182151522217911,0.343287093232833,0.530609876714378,0.595689150006607,0.967539249566133,202.938620644584,170.907164305395,235.965982380024,121.118234539472,233.588713485397,337.411133337688
"8920","ENSGALG00000029440",2.35636185451312,1.22246868754647,2.368295937852,0.516180713739357,0.605728199085087,0.967539249566133,0,4.27267910763487,0,7.75156701052622,2.11392500891762,0
"8921","ENSGALG00000029540",129.619403825926,-0.13643560211,0.256140132023479,-0.532659997604335,0.594268961760306,0.967539249566133,175.599739106972,117.498675459959,114.380457107874,120.149288663156,121.550688012763,128.537574604833
"8922","ENSGALG00000029678",263.622996329792,0.0843943321992494,0.157575916551653,0.535578875542095,0.592249631540831,0.967539249566133,274.440310819879,238.201860250644,254.879286311247,262.584332481576,291.721651230632,259.910536884773
"8923","ENSGALG00000029700",4.34038276213351,0.819402841689392,1.5393895776276,0.532290755763201,0.59452463378135,0.967539249566133,8.41196355003459,1.06816977690872,0,1.93789175263155,4.22785001783524,10.3964214753909
